
 The run is 10000 proton of 81 MeV through 20 m   of C12 (density: 4.472 g/cm3 )

 Process calls frequency:
	protonInelastic= 10000


 MeanFreePath:	18.0355 cm  +- 18.1494 cm 	massic: 80.6547 g/cm2 
 CrossSection:	0.0554462 cm^-1 		massic: 1.23985 mm2/g 
 crossSection per atom:	247.059 mbarn 

 Verification: crossSections from G4HadronicProcessStore:
     protonInelastic= 1.24207 mm2/g 	247.5 mbarn 
               total= 1.24207 mm2/g 	247.5 mbarn 

 List of nuclear reactions: 

                 proton + C12 --> neutron + Li6 + Be6[342.991]:       1   Q = -33.5868 MeV
                 proton + C12 --> neutron + Li6 + Be6[390.827]:       1   Q = -33.6346 MeV
                 proton + C12 --> neutron + Li6 + Be6[444.686]:       1   Q = -33.6885 MeV
                 proton + C12 --> neutron + Li6 + Be6[483.232]:       1   Q = -33.727 MeV
                 proton + C12 --> neutron + Li6 + Be6[518.246]:       1   Q = -33.7621 MeV
                 proton + C12 --> neutron + Li6 + Be6[552.887]:       1   Q = -33.7967 MeV
                 proton + C12 --> neutron + Li6 + Be6[564.045]:       1   Q = -33.8079 MeV
                 proton + C12 --> neutron + Li6 + Be6[613.923]:       1   Q = -33.8577 MeV
                 proton + C12 --> neutron + Li6 + Be6[625.709]:       1   Q = -33.8695 MeV
                                proton + C12 --> neutron + N12:       5   Q = -18.1209 MeV
                       proton + C12 --> neutron + N12[241.039]:       1   Q = -18.3619 MeV
           proton + C12 --> neutron + alpha + deuteron + 2 He3:       4   Q = -46.204 MeV
               proton + C12 --> neutron + deuteron + He3 + Be7:       5   Q = -44.6176 MeV
                proton + C12 --> proton + 2 alpha + 2 deuteron:     214   Q = -31.1206 MeV
                     proton + C12 --> proton + 2 neutron + C10:       9   Q = -31.8414 MeV
           proton + C12 --> proton + 2 neutron + C10[1078.475]:       1   Q = -32.9199 MeV
            proton + C12 --> proton + 2 neutron + C10[110.369]:       1   Q = -31.9518 MeV
           proton + C12 --> proton + 2 neutron + C10[1100.025]:       1   Q = -32.9414 MeV
           proton + C12 --> proton + 2 neutron + C10[1103.687]:       1   Q = -32.9451 MeV
            proton + C12 --> proton + 2 neutron + C10[113.679]:       1   Q = -31.9551 MeV
           proton + C12 --> proton + 2 neutron + C10[1142.330]:       1   Q = -32.9837 MeV
           proton + C12 --> proton + 2 neutron + C10[1189.672]:       1   Q = -33.0311 MeV
           proton + C12 --> proton + 2 neutron + C10[1249.603]:       1   Q = -33.091 MeV
            proton + C12 --> proton + 2 neutron + C10[125.766]:       1   Q = -31.9672 MeV
            proton + C12 --> proton + 2 neutron + C10[144.461]:       1   Q = -31.9859 MeV
            proton + C12 --> proton + 2 neutron + C10[223.514]:       1   Q = -32.0649 MeV
            proton + C12 --> proton + 2 neutron + C10[284.872]:       1   Q = -32.1263 MeV
